player_name,team_name,raw_position,role_group,age,age_group,minutes_played,minutes_group,performance_score,performance_percentile,performance_level,same_role_team_average,competition_status,main_same_role_player,main_same_role_minutes,main_same_role_performance_percentile,main_same_role_performance_level,is_main_same_role_player,is_blocked_by_main_player,main_player_underperforming,decision,explanation
Oliver Skipp,Leicester City,MF,Midfielder,23.0,Prime,1129,MediumMinutes,0.1698701298701298,17.27,Poor,0.18335712686222852,Blocked,Wilfred Ndidi,2324.0,74.55,Good,False,True,False,Monitor,"Oliver Skipp is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Caleb Okoli,Leicester City,DF,Defender,23.0,Prime,1125,MediumMinutes,0.522,93.44,Good,0.3703769851059906,Competitive,James Justin,2912.0,69.95,Good,False,False,False,Give More Chances,"Caleb Okoli is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Jakub Kiwior,Arsenal,DF,Defender,24.0,Prime,1122,MediumMinutes,0.352,51.91,Promising,0.2999431388907817,Competitive,William Saliba,3039.0,24.59,Poor,False,False,True,Give More Chances,"Jakub Kiwior is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Tyrone Mings,Aston Villa,DF,Defender,31.0,Senior,1120,MediumMinutes,0.3407258064516129,46.45,Average,0.29828606275831837,Competitive,Ezri Konsa,2936.0,18.03,Poor,False,False,True,Monitor,"Tyrone Mings is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Luke Thomas,Leicester City,DF,Defender,23.0,Prime,1110,MediumMinutes,0.4085365853658536,71.04,Good,0.3703769851059906,Competitive,James Justin,2912.0,69.95,Good,False,False,False,Give More Chances,"Luke Thomas is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Marcos Senesi,Bournemouth,DF,Defender,27.0,Prime,1106,MediumMinutes,0.4369918699186992,75.96,Good,0.3776606216622093,Competitive,Milos Kerkez,3336.0,24.04,Poor,False,False,True,Give More Chances,"Marcos Senesi is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Mads Roerslev,Brentford,DF,Defender,25.0,Prime,1101,MediumMinutes,0.2459016393442623,14.21,Poor,0.32863303828044144,Blocked,Nathan Collins,3420.0,84.7,Good,False,True,False,Monitor,"Mads Roerslev is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Stefan Ortega,Manchester City,GK,Goalkeeper,31.0,Senior,1100,MediumMinutes,0.3598991172761664,52.27,Promising,0.3874152712200748,Blocked,Ederson,2320.0,84.09,Good,False,True,False,Monitor,"Stefan Ortega is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Simon Adingra,Brighton,"FW,MF",AttMidWinger,22.0,Young,1097,MediumMinutes,0.2040983606557377,47.52,Average,0.26387919687145445,Blocked,Kaoru Mitoma,2603.0,73.27,Good,False,True,False,Monitor,"Simon Adingra is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Joe Willock,Newcastle Utd,"MF,FW",AttMidWinger,24.0,Prime,1086,MediumMinutes,0.1338842975206611,23.76,Poor,0.18073224843559768,Blocked,Anthony Gordon,2434.0,56.44,Promising,False,True,False,Monitor,"Joe Willock is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Marshall Munetsi,Wolves,"MF,FW",AttMidWinger,28.0,Prime,1078,MediumMinutes,0.18,42.08,Average,0.20950131411772682,Blocked,Matheus Cunha,2597.0,93.07,Good,False,True,False,Monitor,"Marshall Munetsi is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
James Bree,Southampton,DF,Defender,26.0,Prime,1075,MediumMinutes,0.2415966386554621,11.48,Poor,0.4255671718274739,Blocked,Kyle Walker-Peters,2918.0,13.11,Poor,False,True,True,Monitor,"James Bree is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Vladimír Coufal,West Ham,DF,Defender,31.0,Senior,1067,MediumMinutes,0.2983193277310924,26.78,Poor,0.32336264326057407,Blocked,Max Kilman,3348.0,77.05,Good,False,True,False,Monitor,"Vladimír Coufal is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Reece James,Chelsea,"DF,MF",DefMidWingBack,24.0,Prime,1063,MediumMinutes,0.2330964891101885,37.93,Poor,0.2643938562008416,Blocked,Moisés Caicedo,3351.0,62.07,Good,False,True,False,Monitor,"Reece James is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Christian Eriksen,Manchester Utd,MF,Midfielder,32.0,Senior,1061,MediumMinutes,0.2723970944309927,46.36,Average,0.26224581665962704,Competitive,Bruno Fernandes,3018.0,92.73,Good,False,True,False,Monitor,"Christian Eriksen is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Trevoh Chalobah,Crystal Palace,DF,Defender,25.0,Prime,1060,MediumMinutes,0.4449152542372881,78.14,Good,0.4543396399516732,Blocked,Daniel Muñoz,3228.0,53.01,Promising,False,False,False,Monitor,"Trevoh Chalobah is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Paul Onuachu,Southampton,FW,Forward,30.0,Senior,1050,MediumMinutes,0.2967840923726488,46.91,Average,0.10093788624092537,Competitive,Cameron Archer,1441.0,27.16,Poor,False,False,True,Monitor,"Paul Onuachu is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Michael Keane,Everton,DF,Defender,31.0,Senior,1049,MediumMinutes,0.4316239316239316,74.32,Good,0.37626099499967636,Competitive,Vitaliy Mykolenko,3082.0,54.64,Promising,False,False,False,Give More Chances,"Michael Keane is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
James Ward-Prowse,West Ham,MF,Midfielder,29.0,Prime,1039,MediumMinutes,0.2439299830604178,36.36,Poor,0.2573417753386848,Blocked,Tomáš Souček,2567.0,70.91,Good,False,True,False,Monitor,"James Ward-Prowse is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Eddie Nketiah,Crystal Palace,"FW,MF",AttMidWinger,25.0,Prime,1034,MediumMinutes,0.2113043478260869,51.49,Promising,0.38125156772575247,Blocked,Eberechi Eze,2588.0,74.26,Good,False,True,False,Monitor,"Eddie Nketiah is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Mats Wieffer,Brighton,"DF,MF",DefMidWingBack,24.0,Prime,1015,MediumMinutes,1.0,100.0,Good,0.6045848887267724,Competitive,Jack Hinshelwood,1842.0,34.48,Poor,False,False,True,Give More Chances,"Mats Wieffer is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Micky van de Ven,Tottenham,DF,Defender,23.0,Prime,1015,MediumMinutes,0.2920353982300884,25.68,Poor,0.34279243562781686,Blocked,Pedro Porro,2610.0,45.36,Average,False,True,False,Monitor,"Micky van de Ven is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Gonçalo Guedes,Wolves,"MF,FW",AttMidWinger,27.0,Prime,995,MediumMinutes,0.2702702702702703,68.32,Good,0.20950131411772682,Competitive,Matheus Cunha,2597.0,93.07,Good,False,True,False,Give More Chances,"Gonçalo Guedes is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Sammie Szmodics,Ipswich Town,"FW,MF",AttMidWinger,28.0,Prime,992,MediumMinutes,0.24,57.92,Promising,0.1855274476558748,Competitive,Omari Hutchinson,2583.0,20.79,Poor,False,False,True,Give More Chances,"Sammie Szmodics is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Riccardo Calafiori,Arsenal,DF,Defender,22.0,Young,983,MediumMinutes,0.2729357798165137,19.13,Poor,0.2999431388907817,Blocked,William Saliba,3039.0,24.59,Poor,False,True,True,Monitor,"Riccardo Calafiori is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Marcus Rashford,Manchester Utd,"FW,MF",AttMidWinger,26.0,Prime,978,MediumMinutes,0.2504587155963302,61.39,Good,0.24115565951740756,Competitive,Alejandro Garnacho,2199.0,46.53,Average,False,False,False,Give More Chances,"Marcus Rashford is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Craig Dawson,Wolves,DF,Defender,34.0,CriticalAge,971,MediumMinutes,0.3912037037037037,65.57,Good,0.35222676263934233,Competitive,Rayan Aït-Nouri,3109.0,18.58,Poor,False,False,True,Give More Chances,"Craig Dawson is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Kyle Walker,Manchester City,DF,Defender,34.0,CriticalAge,970,MediumMinutes,0.1736111111111111,6.56,Poor,0.21356955368078248,Blocked,Joško Gvardiol,3277.0,41.53,Average,False,True,False,Monitor,"Kyle Walker is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Rodrigo Muniz,Fulham,FW,Forward,23.0,Prime,964,MediumMinutes,0.5418887117743948,90.12,Good,0.412652533278194,Competitive,Raúl Jiménez,2494.0,62.96,Good,False,False,False,Give More Chances,"Rodrigo Muniz is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Igor,Brighton,DF,Defender,26.0,Prime,961,MediumMinutes,0.3247663551401869,40.98,Average,0.3459587788213042,Blocked,Jan Paul van Hecke,2958.0,46.99,Average,False,True,False,Monitor,"Igor is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
David Brooks,Bournemouth,"FW,MF",AttMidWinger,27.0,Prime,960,MediumMinutes,0.1401869158878504,27.72,Poor,0.23460437310318913,Blocked,Marcus Tavernier,1939.0,53.47,Promising,False,True,False,Monitor,"David Brooks is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Álex Moreno,Nott'ham Forest,"DF,MF",DefMidWingBack,31.0,Senior,955,MediumMinutes,0.6830398715860622,89.66,Good,0.6833033243001618,Blocked,Álex Moreno,955.0,89.66,Good,True,False,False,Monitor,"Álex Moreno is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Matt O'Riley,Brighton,MF,Midfielder,23.0,Prime,938,MediumMinutes,0.4495504495504495,90.91,Good,0.24438794637575967,Competitive,Carlos Baleba,2661.0,78.18,Good,False,False,False,Give More Chances,"Matt O'Riley is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Wes Burns,Ipswich Town,"FW,DF",WingBack,29.0,Prime,926,MediumMinutes,0.2841581813876391,42.86,Average,0.41740283195101596,Blocked,Ben Johnson,1354.0,78.57,Good,False,True,False,Monitor,"Wes Burns is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Christopher Nkunku,Chelsea,FW,Forward,26.0,Prime,921,MediumMinutes,0.3958287835772002,66.67,Good,0.34348608279158077,Competitive,Pedro Neto,2269.0,61.73,Good,False,False,False,Give More Chances,"Christopher Nkunku is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Mathys Tel,Tottenham,FW,Forward,19.0,Young,911,MediumMinutes,0.228659031004651,40.74,Average,0.417284721434607,Blocked,Dominic Solanke,2201.0,58.02,Promising,False,True,False,Monitor,"Mathys Tel is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Morato,Nott'ham Forest,DF,Defender,23.0,Prime,907,MediumMinutes,0.5594059405940595,97.27,Good,0.503802498714699,Competitive,Nikola Milenković,3330.0,72.13,Good,False,False,False,Give More Chances,"Morato is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Jakub Stolarczyk,Leicester City,GK,Goalkeeper,23.0,Prime,900,MediumMinutes,0.3292307692307692,45.45,Average,0.1996927914852443,Competitive,Mads Hermansen,2385.0,25.0,Poor,False,False,True,Monitor,"Jakub Stolarczyk is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Martin Dúbravka,Newcastle Utd,GK,Goalkeeper,35.0,CriticalAge,900,MediumMinutes,0.4065384615384615,77.27,Good,0.4019368131868132,Competitive,Nick Pope,2520.0,72.73,Good,False,False,False,Give More Chances,"Martin Dúbravka is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Caoimhín Kelleher,Liverpool,GK,Goalkeeper,25.0,Prime,900,MediumMinutes,0.3907692307692307,70.45,Good,0.603641209447661,Blocked,Alisson,2508.0,86.36,Good,False,True,False,Monitor,"Caoimhín Kelleher is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Ethan Nwaneri,Arsenal,"FW,MF",AttMidWinger,17.0,Young,895,LowMinutes,0.3242424242424242,84.16,Good,0.3004144478935325,Competitive,Gabriel Martinelli,2290.0,63.37,Good,False,False,False,Give More Chances,"Ethan Nwaneri is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Adam Webster,Brighton,DF,Defender,29.0,Prime,887,LowMinutes,0.4141414141414141,72.68,Good,0.3459587788213042,Competitive,Jan Paul van Hecke,2958.0,46.99,Average,False,False,False,Give More Chances,"Adam Webster is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Julio Enciso,Ipswich Town,"MF,FW",AttMidWinger,20.0,Young,869,LowMinutes,0.2597938144329897,65.35,Good,0.1855274476558748,Competitive,Omari Hutchinson,2583.0,20.79,Poor,False,False,True,Give More Chances,"Julio Enciso is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Mathias Jensen,Brentford,MF,Midfielder,28.0,Prime,862,LowMinutes,0.2800324675324676,51.82,Promising,0.20296177596043155,Competitive,Christian Nørgaard,2819.0,91.82,Good,False,True,False,Give More Chances,"Mathias Jensen is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Tariq Lamptey,Brighton,DF,Defender,23.0,Prime,860,LowMinutes,0.2786458333333333,20.77,Poor,0.3459587788213042,Blocked,Jan Paul van Hecke,2958.0,46.99,Average,False,True,False,Monitor,"Tariq Lamptey is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jack Taylor,Ipswich Town,MF,Midfielder,26.0,Prime,860,LowMinutes,0.2475649350649351,37.27,Poor,0.2160135784917273,Competitive,Sam Morsy,2751.0,31.82,Poor,False,False,True,Monitor,"Jack Taylor is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Conor Chaplin,Ipswich Town,"MF,FW",AttMidWinger,27.0,Prime,857,LowMinutes,0.1421052631578947,28.71,Poor,0.1855274476558748,Blocked,Omari Hutchinson,2583.0,20.79,Poor,False,False,True,Monitor,"Conor Chaplin is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jota Silva,Nott'ham Forest,"FW,MF",AttMidWinger,24.0,Prime,854,LowMinutes,0.2936842105263157,76.24,Good,0.19362772956813856,Competitive,Anthony Elanga,2501.0,71.29,Good,False,False,False,Give More Chances,"Jota Silva is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Kasey McAteer,Leicester City,FW,Forward,22.0,Young,852,LowMinutes,0.181894460983207,34.57,Poor,0.19903154208195856,Blocked,Jamie Vardy,2823.0,48.15,Average,False,True,False,Loan,Kasey McAteer is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Wilson Odobert,Tottenham,"FW,MF",AttMidWinger,19.0,Young,850,LowMinutes,0.102127659574468,19.8,Poor,0.3092209638910604,Blocked,Dejan Kulusevski,2389.0,59.41,Promising,False,True,False,Loan,Wilson Odobert is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Kevin Danso,Tottenham,DF,Defender,25.0,Prime,842,LowMinutes,0.5079787234042553,92.9,Good,0.34279243562781686,Competitive,Pedro Porro,2610.0,45.36,Average,False,False,False,Give More Chances,"Kevin Danso is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Patrick Dorgu,Manchester Utd,DF,Defender,19.0,Young,842,LowMinutes,0.2845744680851064,21.86,Poor,0.33137093994753924,Blocked,Noussair Mazraoui,2838.0,53.55,Promising,False,True,False,Loan,Patrick Dorgu is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Kostas Tsimikas,Liverpool,DF,Defender,28.0,Prime,837,LowMinutes,0.2768817204301075,19.67,Poor,0.32826199321863153,Blocked,Virgil van Dijk,3330.0,66.67,Good,False,True,False,Monitor,"Kostas Tsimikas is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Michail Antonio,West Ham,FW,Forward,34.0,CriticalAge,836,LowMinutes,0.1858061698215556,35.8,Poor,0.32230385721120064,Blocked,Michail Antonio,836.0,35.8,Poor,True,False,True,Sell,"Michail Antonio is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Diego Carlos,Aston Villa,DF,Defender,31.0,Senior,830,LowMinutes,0.3152173913043479,35.52,Poor,0.29828606275831837,Competitive,Ezri Konsa,2936.0,18.03,Poor,False,False,True,Sell,"Diego Carlos is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Aaron Cresswell,West Ham,DF,Defender,34.0,CriticalAge,824,LowMinutes,0.3233695652173913,39.89,Poor,0.32336264326057407,Competitive,Max Kilman,3348.0,77.05,Good,False,True,False,Sell,"Aaron Cresswell is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Pablo Sarabia,Wolves,"MF,FW",AttMidWinger,32.0,Senior,814,LowMinutes,0.3133333333333333,81.19,Good,0.20950131411772682,Competitive,Matheus Cunha,2597.0,93.07,Good,False,True,False,Give More Chances,"Pablo Sarabia is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Rodrigo Gomes,Wolves,"DF,FW",WingBack,21.0,Young,810,LowMinutes,0.3295392953929539,57.14,Promising,0.3295392953929539,Competitive,Rodrigo Gomes,810.0,57.14,Promising,True,False,False,Give More Chances,"Rodrigo Gomes is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Sean Longstaff,Newcastle Utd,MF,Midfielder,26.0,Prime,798,LowMinutes,0.1816722603239457,20.0,Poor,0.2993343617438422,Blocked,Bruno Guimarães,3271.0,71.82,Good,False,True,False,Monitor,"Sean Longstaff is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Roméo Lavia,Chelsea,MF,Midfielder,20.0,Young,797,LowMinutes,0.3939880344374727,85.45,Good,0.18175091067060967,Competitive,Enzo Fernández,2947.0,65.45,Good,False,False,False,Give More Chances,"Roméo Lavia is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Niclas Füllkrug,West Ham,FW,Forward,31.0,Senior,790,LowMinutes,0.4588015446008457,77.78,Good,0.32230385721120064,Competitive,Michail Antonio,836.0,35.8,Poor,False,False,True,Give More Chances,"Niclas Füllkrug is classified as Give More Chances because: Low or medium minutes, promising or good performance, and the main same-role player is underperforming."
Crysencio Summerville,West Ham,"FW,MF",AttMidWinger,22.0,Young,786,LowMinutes,0.1482758620689655,30.69,Poor,0.19285646464124453,Blocked,Jarrod Bowen,2973.0,87.13,Good,False,True,False,Loan,Crysencio Summerville is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Nathan Wood-Gordon,Southampton,DF,Defender,22.0,Young,773,LowMinutes,0.3488372093023256,49.73,Average,0.4255671718274739,Blocked,Kyle Walker-Peters,2918.0,13.11,Poor,False,False,True,Monitor,"Nathan Wood-Gordon is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Carlos Alcaraz,Everton,"FW,MF",AttMidWinger,21.0,Young,764,LowMinutes,0.2929411764705882,75.25,Good,0.2009365325077399,Competitive,Dwight McNeil,1371.0,80.2,Good,False,True,False,Give More Chances,"Carlos Alcaraz is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Nicolás González,Manchester City,MF,Midfielder,22.0,Young,760,LowMinutes,0.2551020408163265,39.09,Poor,0.2914905259907109,Blocked,İlkay Gündoğan,2223.0,44.55,Average,False,True,False,Loan,Nicolás González is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Alex Scott,Bournemouth,MF,Midfielder,20.0,Young,755,LowMinutes,0.2481447124304267,38.18,Poor,0.4062551291044641,Blocked,Justin Kluivert,2340.0,94.55,Good,False,True,False,Loan,Alex Scott is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Conor Bradley,Liverpool,DF,Defender,21.0,Young,754,LowMinutes,0.3035714285714285,30.33,Poor,0.32826199321863153,Blocked,Virgil van Dijk,3330.0,66.67,Good,False,True,False,Loan,Conor Bradley is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Bobby De Cordova-Reid,Leicester City,FW,Forward,31.0,Senior,744,LowMinutes,0.3463296295029429,56.79,Promising,0.19903154208195856,Competitive,Jamie Vardy,2823.0,48.15,Average,False,False,False,Give More Chances,"Bobby De Cordova-Reid is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Marco Asensio,Aston Villa,MF,Midfielder,28.0,Prime,743,LowMinutes,0.3356282271944923,69.09,Good,0.38474493091532685,Blocked,Youri Tielemans,3026.0,62.73,Good,False,False,False,Monitor,"Marco Asensio is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Patson Daka,Leicester City,"FW,MF",AttMidWinger,25.0,Prime,736,LowMinutes,0.1353658536585366,25.74,Poor,0.16518247401583577,Blocked,Bilal El Khannouss,2182.0,31.68,Poor,False,True,True,Monitor,"Patson Daka is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jack Grealish,Manchester City,"FW,MF",AttMidWinger,28.0,Prime,721,LowMinutes,0.14625,29.7,Poor,0.2636340109470124,Blocked,Bernardo Silva,2670.0,40.59,Average,False,True,False,Monitor,"Jack Grealish is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Victor Lindelöf,Manchester Utd,DF,Defender,30.0,Senior,704,LowMinutes,0.3429487179487179,47.54,Average,0.33137093994753924,Competitive,Noussair Mazraoui,2838.0,53.55,Promising,False,True,False,Monitor,"Victor Lindelöf is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jorginho,Arsenal,MF,Midfielder,32.0,Senior,704,LowMinutes,0.1698301698301698,16.36,Poor,0.2770936662212029,Blocked,Declan Rice,2825.0,73.64,Good,False,True,False,Sell,"Jorginho is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Nathan Broadhead,Ipswich Town,"MF,FW",AttMidWinger,26.0,Prime,702,LowMinutes,0.173076923076923,39.6,Poor,0.1855274476558748,Blocked,Omari Hutchinson,2583.0,20.79,Poor,False,False,True,Monitor,"Nathan Broadhead is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
William Smallbone,Southampton,MF,Midfielder,24.0,Prime,690,LowMinutes,0.1669758812615955,15.45,Poor,0.2996748321784808,Blocked,Mateus Fernandes,2909.0,56.36,Promising,False,True,False,Monitor,"William Smallbone is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Brajan Gruda,Brighton,"MF,FW",AttMidWinger,20.0,Young,687,LowMinutes,0.3236842105263158,83.17,Good,0.26387919687145445,Competitive,Kaoru Mitoma,2603.0,73.27,Good,False,False,False,Give More Chances,"Brajan Gruda is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Nathan Aké,Manchester City,DF,Defender,29.0,Prime,678,LowMinutes,0.2433333333333333,12.57,Poor,0.21356955368078248,Competitive,Joško Gvardiol,3277.0,41.53,Average,False,True,False,Monitor,"Nathan Aké is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Oliver Scarles,West Ham,"DF,FW",WingBack,18.0,Young,665,LowMinutes,0.2847725774555042,50.0,Promising,0.2847725774555042,Competitive,Oliver Scarles,665.0,50.0,Promising,True,False,False,Give More Chances,"Oliver Scarles is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
George Hirst,Ipswich Town,FW,Forward,25.0,Prime,661,LowMinutes,0.3960157598566415,67.9,Good,0.1794777515678584,Competitive,Liam Delap,2593.0,50.62,Promising,False,False,False,Give More Chances,"George Hirst is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Hwang Hee-chan,Wolves,"MF,FW",AttMidWinger,28.0,Prime,661,LowMinutes,0.1726027397260273,38.61,Poor,0.20950131411772682,Blocked,Matheus Cunha,2597.0,93.07,Good,False,True,False,Monitor,"Hwang Hee-chan is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Jáder Durán,Aston Villa,FW,Forward,20.0,Young,638,LowMinutes,0.5732692727669797,91.36,Good,0.5752056741661761,Blocked,Ollie Watkins,2598.0,95.06,Good,False,True,False,Loan,Jáder Durán is classified as Loan because: Young player with low minutes and blocked by the main same-role player.
Fraser Forster,Tottenham,GK,Goalkeeper,36.0,CriticalAge,630,LowMinutes,0.2956043956043955,29.55,Poor,0.294341804029304,Competitive,Guglielmo Vicario,2160.0,50.0,Promising,False,True,False,Sell,"Fraser Forster is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Christian Walton,Ipswich Town,GK,Goalkeeper,28.0,Prime,630,LowMinutes,0.1921978021978021,6.82,Poor,0.25154018346326035,Blocked,Arijanet Muric,1620.0,38.64,Poor,False,True,True,Monitor,"Christian Walton is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Sam Johnstone,Wolves,GK,Goalkeeper,31.0,Senior,630,LowMinutes,0.2337912087912088,13.64,Poor,0.27569249715801436,Blocked,José Sá,2609.0,36.36,Poor,False,True,True,Sell,"Sam Johnstone is classified as Sell because: Low minutes, poor role-based performance, and older than 29."
Tom Cairney,Fulham,MF,Midfielder,33.0,CriticalAge,628,LowMinutes,0.2922077922077922,54.09,Promising,0.2163462039972217,Competitive,Saša Lukić,2344.0,41.82,Average,False,False,False,Give More Chances,"Tom Cairney is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Mason Mount,Manchester Utd,MF,Midfielder,25.0,Prime,622,LowMinutes,0.2173913043478261,28.18,Poor,0.26224581665962704,Blocked,Bruno Fernandes,3018.0,92.73,Good,False,True,False,Monitor,"Mason Mount is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Gabriel Jesus,Arsenal,FW,Forward,27.0,Prime,608,LowMinutes,0.2565259560911064,41.98,Average,0.23483068370516005,Competitive,Leandro Trossard,2546.0,75.31,Good,False,True,False,Monitor,"Gabriel Jesus is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Ibrahim Sangaré,Nott'ham Forest,MF,Midfielder,26.0,Prime,590,LowMinutes,0.3128689492325856,60.91,Good,0.3551953748988307,Blocked,Morgan Gibbs-White,2803.0,89.09,Good,False,True,False,Monitor,"Ibrahim Sangaré is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
Ross Barkley,Aston Villa,MF,Midfielder,30.0,Senior,581,LowMinutes,0.6413586413586415,99.09,Good,0.38474493091532685,Competitive,Youri Tielemans,3026.0,62.73,Good,False,False,False,Give More Chances,"Ross Barkley is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
Ryan Sessegnon,Fulham,"FW,DF",WingBack,24.0,Prime,580,LowMinutes,1.0,100.0,Good,0.6951219512195121,Competitive,Ryan Sessegnon,580.0,100.0,Good,True,False,False,Give More Chances,"Ryan Sessegnon is classified as Give More Chances because: Under 1800 minutes, promising or good performance, and at or above the same-team role-group average."
